|filename|AudioStart|AudioEnd|AudioDuration|FrameStart|FrameEnd|label|ilabel|Text
193|Datasets/affWild2/Audios/audiobatch1/120.wav|105.560|108.120|2.560|2640|2704|Other|7|D'OEUVRES
194|Datasets/affWild2/Audios/audiobatch1/120.wav|115.560|116.360|0.800|2890|2910|Other|7|UNARMED
195|Datasets/affWild2/Audios/audiobatch1/120.wav|126.240|126.280|0.040|3157|3158|Neutral|0|THE RIM
196|Datasets/affWild2/Audios/audiobatch1/120.wav|126.320|126.480|0.160|3159|3163|Neutral|0|TWO TWO TWO
197|Datasets/affWild2/Audios/audiobatch1/120.wav|126.520|126.560|0.040|3164|3165|Neutral|0|HM HM
198|Datasets/affWild2/Audios/audiobatch1/120.wav|127.240|130.080|2.840|3182|3253|Neutral|0|WHO'S ON THE WORLD FOR A VENDOR
199|Datasets/affWild2/Audios/audiobatch1/120.wav|130.480|131.400|0.920|3263|3286|Disgust|2|A REMNANT
200|Datasets/affWild2/Audios/audiobatch1/120.wav|131.840|132.200|0.360|3297|3306|Surprise|6|HM HM
201|Datasets/affWild2/Audios/audiobatch1/120.wav|132.440|134.800|2.360|3312|3371|Surprise|6|HM HM HM
202|Datasets/affWild2/Audios/audiobatch1/120.wav|135.000|141.200|6.200|3376|3531|Happiness|4|ICHKOKOKOKYE
203|Datasets/affWild2/Audios/audiobatch1/117.wav|21.922|31.064|9.142|658|932|Other|7|IT'S ME EVERY TIME SO HOT
204|Datasets/affWild2/Audios/audiobatch1/117.wav|71.104|82.549|11.445|2132|2475|Other|7|AND NOW YOU KNOW THAT I'M GOING TO BE IN LOVE
205|Datasets/affWild2/Audios/audiobatch1/117.wav|84.217|91.291|7.074|2525|2737|Other|7|IN THE LOUVRE OF THE LOUVRE IN SUMMER AND IN THE LOUVRE
206|Datasets/affWild2/Audios/audiobatch1/117.wav|116.450|117.451|1.001|3491|3521|Other|7|HM HM
207|Datasets/affWild2/Audios/audiobatch1/117.wav|134.568|139.006|4.438|4034|4167|Other|7|ARE WE NOT TO BE EXTINCTIONS
208|Datasets/affWild2/Audios/audiobatch1/117.wav|150.484|152.686|2.202|4511|4577|Other|7|I CAN'T SAY
209|Datasets/affWild2/Audios/audiobatch1/117.wav|153.553|155.422|1.869|4603|4659|Other|7|UNTHANKED
210|Datasets/affWild2/Audios/audiobatch1/117.wav|165.465|179.012|13.547|4960|5366|Other|7|JUST AS THOUGH THIS WOULD BE DONE TO ME TO GIVE IT DON'T THINK ANY ONE ACTUALLY GETS IT HUMPH
211|Datasets/affWild2/Audios/audiobatch2/video73.wav|0.000|0.867|0.867|1|27|Neutral|0|HM HM
212|Datasets/affWild2/Audios/audiobatch2/video73.wav|0.867|6.702|5.835|27|202|Happiness|4|OH SHE SAID TO THE PILOT I CAN'T NO THAT'S NOT ME
213|Datasets/affWild2/Audios/audiobatch2/video73.wav|6.702|9.870|3.168|202|297|Surprise|6|HYM
214|Datasets/affWild2/Audios/audiobatch2/video73.wav|9.870|14.904|5.035|297|448|Anger|1|BUT THAT ISN'T IT I'M NOT A NOBBLER I'M A SAILOR
215|Datasets/affWild2/Audios/audiobatch2/video73.wav|14.904|16.572|1.667|448|498|Fear|3|HYM
216|Datasets/affWild2/Audios/audiobatch2/video73.wav|16.572|33.877|17.305|498|1017|Surprise|6|HM HM HM
217|Datasets/affWild2/Audios/audiobatch2/video73.wav|33.877|35.944|2.067|1017|1079|Fear|3|HM HM H
218|Datasets/affWild2/Audios/audiobatch2/video73.wav|35.944|37.344|1.400|1079|1121|Happiness|4|HM HM H
219|Datasets/affWild2/Audios/audiobatch2/video73.wav|37.344|43.846|6.502|1121|1316|Surprise|6|SHE'S BARELY HOME AND SHE'S SWEARING TO THAT
220|Datasets/affWild2/Audios/audiobatch2/video73.wav|43.846|47.614|3.768|1316|1429|Happiness|4|ELSIE HAS TO BELIEVE NOW BUT I CAN'T ALWAYS BE NOT GOING TO
221|Datasets/affWild2/Audios/audiobatch2/video73.wav|47.614|48.347|0.734|1429|1451|Anger|1|R RM
222|Datasets/affWild2/Audios/audiobatch2/video73.wav|48.347|50.481|2.134|1451|1515|Happiness|4|YES I MEAN YOU HAVEN'T I BELIEVE
223|Datasets/affWild2/Audios/audiobatch2/video73.wav|50.481|66.386|15.905|1515|1992|Surprise|6|THE MAN AND THE MAN AND THE MAN AND THE MAN
224|Datasets/affWild2/Audios/audiobatch2/video73.wav|66.386|69.487|3.101|1992|2085|Disgust|2|AND THE WAZIR HAD HIS NAME ON HIM
225|Datasets/affWild2/Audios/audiobatch2/video73.wav|69.487|71.254|1.767|2085|2138|Neutral|0|RONALD RONALD
226|Datasets/affWild2/Audios/audiobatch2/video73.wav|71.254|80.757|9.503|2138|2423|Happiness|4|YES MAYBE I'VE BEEN AVOIDING THE YES
227|Datasets/affWild2/Audios/audiobatch2/video73.wav|82.057|86.959|4.901|2462|2609|Happiness|4|AYE AYE AYE AS I THOUGHT
228|Datasets/affWild2/Audios/audiobatch2/video73.wav|86.959|100.796|13.837|2609|3024|Surprise|6|OH THERE'S STEWARTS I LEFT EM FOR OH COOEY THERE'S SHUT UP KILL CANE AND BE LIKE LUCIFER I THOUGHT I'D LEAVE EM
229|Datasets/affWild2/Audios/audiobatch2/video73.wav|100.796|101.296|0.500|3024|3039|Fear|3|AURORA
230|Datasets/affWild2/Audios/audiobatch2/video73.wav|101.296|112.466|11.170|3039|3374|Surprise|6|I DON'T KNOW HOW I'M IN THE WAY OF THE REMNANTS
231|Datasets/affWild2/Audios/audiobatch2/video73.wav|112.466|114.333|1.867|3374|3430|Happiness|4|YES SHE'S FINE BAKER'S FIRM
232|Datasets/affWild2/Audios/audiobatch2/video73.wav|114.333|122.836|8.502|3430|3685|Surprise|6|I THINK SENOR CERTAINLY FROM THE MOUTH CERTAINLY FROM THE MOUTH
233|Datasets/affWild2/Audios/audiobatch2/video73.wav|122.836|123.870|1.034|3685|3716|Happiness|4|HM HM
234|Datasets/affWild2/Audios/audiobatch2/video73.wav|123.870|127.004|3.134|3716|3810|Surprise|6|WELL LORNA NO BUT YOU'RE NOT
235|Datasets/affWild2/Audios/audiobatch2/video73.wav|127.004|129.004|2.001|3810|3870|Neutral|0|YOU BENUMBED HELLWAY
236|Datasets/affWild2/Audios/audiobatch2/video73.wav|129.004|132.372|3.368|3870|3971|Happiness|4|IT IS I IT'S YOURSELF WE'VE GOT TO RUN OR GET DONE
237|Datasets/affWild2/Audios/audiobatch2/video73.wav|132.372|136.540|4.168|3971|4096|Surprise|6|OH HOW ABOUT THE VOLUPTUARY HIS WAY
238|Datasets/affWild2/Audios/audiobatch2/video73.wav|136.540|137.974|1.434|4096|4139|Happiness|4|ANN IS THAT WHAT'S DONE
239|Datasets/affWild2/Audios/audiobatch2/video73.wav|137.974|139.974|2.001|4139|4199|Surprise|6|IT'S IN ANOTHER OF THEM
240|Datasets/affWild2/Audios/audiobatch2/video73.wav|139.974|141.541|1.567|4199|4246|Disgust|2|CHAPTER THIRTY TWO
241|Datasets/affWild2/Audios/audiobatch2/video73.wav|141.541|154.879|13.337|4246|4646|Surprise|6|AND AT THE END OF IT OH YES OH YES
242|Datasets/affWild2/Audios/audiobatch2/video73.wav|156.012|166.549|10.536|4680|4996|Surprise|6|I GOT TO GO I GOT TO GO I GOT TO GO
243|Datasets/affWild2/Audios/audiobatch2/video73.wav|167.482|168.449|0.967|5024|5053|Surprise|6|HM HM
244|Datasets/affWild2/Audios/audiobatch2/video73.wav|169.483|169.816|0.333|5084|5094|Surprise|6|ALLUSIONS
245|Datasets/affWild2/Audios/audiobatch2/video73.wav|169.816|178.085|8.269|5094|5342|Happiness|4|WRING
246|Datasets/affWild2/Audios/audiobatch2/video73.wav|179.052|181.386|2.334|5371|5441|Happiness|4|THE ESSAYS
247|Datasets/affWild2/Audios/audiobatch2/video73.wav|181.386|186.588|5.202|5441|5597|Sadness|5|HO GAD
248|Datasets/affWild2/Audios/audiobatch2/video73.wav|186.588|192.523|5.935|5597|5775|Happiness|4|THIS IS THE FIRST TIME THAT I IT'S REALLY HEAVY THAT IT'S LAID ON COME BACK
249|Datasets/affWild2/Audios/audiobatch2/video73.wav|192.523|193.523|1.000|5775|5805|Surprise|6|AS HE
250|Datasets/affWild2/Audios/audiobatch2/video73.wav|193.523|197.958|4.435|5805|5938|Happiness|4|HERE FOR YOU AS SOON AS YOU THINK OF IT
251|Datasets/affWild2/Audios/audiobatch1/149.wav|0.000|4.238|4.238|1|128|Neutral|0|HM HM HM HM HM
252|Datasets/affWild2/Audios/audiobatch1/149.wav|5.272|7.007|1.735|159|211|Other|7|THERE IS NO ONE IN THE ROOM
253|Datasets/affWild2/Audios/audiobatch1/149.wav|8.675|34.935|26.260|261|1048|Neutral|0|YOU KNEW HIM YOU KNEW HIM YOU LOVED HIM YOU KNEW HIM YOU KNEW HIM
254|Datasets/affWild2/Audios/audiobatch1/149.wav|36.937|38.171|1.235|1108|1145|Neutral|0|IMMUNE
255|Datasets/affWild2/Audios/audiobatch1/149.wav|38.372|38.505|0.133|1151|1155|Neutral|0|HM HM
256|Datasets/affWild2/Audios/audiobatch1/149.wav|40.140|47.347|7.207|1204|1420|Neutral|0|IMMUNE IMMUNE IMMUNE IMMUNE IMMUNE
257|Datasets/affWild2/Audios/audiobatch1/149.wav|48.081|48.282|0.200|1442|1448|Other|7|HM HM
258|Datasets/affWild2/Audios/audiobatch1/149.wav|49.783|53.921|4.137|1493|1617|Other|7|BUT IT IS THE MEMORY OF YOU THAT WE ARE UNEARTHING
259|Datasets/affWild2/Audios/audiobatch1/149.wav|57.591|62.663|5.072|1727|1879|Other|7|IT SEEMED TO THE LONELY ONES THE HAPPIEST OF PLACES IN THE HISTORY OF THE WORLD
260|Datasets/affWild2/Audios/audiobatch1/149.wav|63.096|63.297|0.200|1892|1898|Other|7|HM HM
261|Datasets/affWild2/Audios/audiobatch1/149.wav|72.072|72.172|0.100|2161|2164|Other|7|HYM
262|Datasets/affWild2/Audios/audiobatch1/149.wav|72.906|73.140|0.234|2186|2193|Other|7|ERM
263|Datasets/affWild2/Audios/audiobatch1/149.wav|112.613|114.715|2.102|3376|3439|Other|7|THERE'S NO WINNING
264|Datasets/affWild2/Audios/audiobatch1/149.wav|246.379|247.114|0.734|7385|7407|Other|7|HM HM
265|Datasets/affWild2/Audios/audiobatch1/149.wav|287.487|289.756|2.269|8617|8685|Other|7|WHO'S LABURNUM
266|Datasets/affWild2/Audios/audiobatch1/149.wav|397.030|402.168|5.138|11900|12054|Sadness|5|I'VE TAKEN HIM BACK THERE ONCE TO LEAVE
267|Datasets/affWild2/Audios/audiobatch1/149.wav|442.776|447.781|5.005|13271|13421|Other|7|WHEN THE MAIDEN'S ENEMIES IN THE WOMB THE SIRE O O O
268|Datasets/affWild2/Audios/audiobatch1/149.wav|449.950|451.117|1.168|13486|13521|Other|7|OMNIUM
269|Datasets/affWild2/Audios/audiobatch1/149.wav|468.835|472.772|3.937|14052|14170|Other|7|NO NO DON'T GET EXCITED MAGGIE DON'T GET EXCITED
270|Datasets/affWild2/Audios/audiobatch1/149.wav|473.273|473.707|0.434|14185|14198|Sadness|5|HM HM
271|Datasets/affWild2/Audios/audiobatch1/149.wav|483.683|486.686|3.003|14497|14587|Other|7|LOCKS ME O
272|Datasets/affWild2/Audios/audiobatch1/149.wav|487.954|501.735|13.780|14625|15038|Sadness|5|IMMER IMMER IMMER IMMER IMMER
273|Datasets/affWild2/Audios/audiobatch1/149.wav|506.873|519.419|12.546|15192|15568|Sadness|5|OO OO OO OO OO OO OO OO
274|Datasets/affWild2/Audios/audiobatch1/127.wav|0.000|1.969|1.969|1|60|Neutral|0|THE REST OF IT
275|Datasets/affWild2/Audios/audiobatch1/127.wav|2.169|3.570|1.401|66|108|Other|7|HYR R R R
276|Datasets/affWild2/Audios/audiobatch1/127.wav|3.770|3.904|0.133|114|118|Other|7|TWO TWO TWO
277|Datasets/affWild2/Audios/audiobatch1/127.wav|4.204|7.908|3.704|127|238|Other|7|GOD O MY GOD IT'S HERE SO
278|Datasets/affWild2/Audios/audiobatch1/127.wav|9.877|72.139|62.262|297|2163|Other|7|THEY I'M TO BE SURE I WAS ORIGINALLY I THINK GOING TO PREMIER ON FEBRUARY FOURTEENTH A ROMANTIC FAUGH
279|Datasets/affWild2/Audios/audiobatch1/127.wav|72.639|73.140|0.501|2178|2193|Neutral|0|TIMMY
280|Datasets/affWild2/Audios/audiobatch1/127.wav|74.174|76.810|2.636|2224|2303|Neutral|0|OH I'VE ONLY THE CHOICE IN THIS WORLD IN THE WORLD
281|Datasets/affWild2/Audios/audiobatch1/127.wav|79.246|81.548|2.302|2376|2445|Neutral|0|OH ON THE ONE HAND OR YOU CAN JUDGE OF THEM
282|Datasets/affWild2/Audios/audiobatch1/127.wav|87.888|88.755|0.868|2635|2661|Other|7|R R R R R
283|Datasets/affWild2/Audios/audiobatch1/127.wav|93.060|94.861|1.802|2790|2844|Neutral|0|I KNOW THAT THIS IS NOT THAT
284|Datasets/affWild2/Audios/audiobatch1/127.wav|94.895|94.928|0.033|2845|2846|Neutral|0|RIMMER
285|Datasets/affWild2/Audios/audiobatch1/127.wav|96.396|98.932|2.536|2890|2966|Neutral|0|CHAPTER TWENTY TWO PICNIC THIS IS
286|Datasets/affWild2/Audios/audiobatch1/127.wav|101.335|107.307|5.973|3038|3217|Neutral|0|AND IF THE MAN'S INSOLENCE ARE A LITTLE APPREHENSIVE PTARMIGANS
287|Datasets/affWild2/Audios/audiobatch1/127.wav|109.543|111.411|1.869|3284|3340|Neutral|0|HAVE YOU ANYTHING YOU LIKE TO SHOW
288|Datasets/affWild2/Audios/audiobatch1/127.wav|112.846|116.316|3.470|3383|3487|Happiness|4|BUT I'VE NEVER COME TO THE END OF IT
289|Datasets/affWild2/Audios/audiobatch1/127.wav|119.987|125.492|5.506|3597|3762|Neutral|0|AND SO GRACE THANKED HER FOR THE WISER FEELING OF ME IS A RUE AH
290|Datasets/affWild2/Audios/audiobatch1/127.wav|126.827|127.327|0.501|3802|3817|Happiness|4|THE DOME
291|Datasets/affWild2/Audios/audiobatch1/127.wav|131.965|138.605|6.640|3956|4155|Neutral|0|BUT I AM QUITE UNEXCREDITED I REJECT THAT AND I HAVE HEARD FROM TOMMY AUGUSTA'S MAID
292|Datasets/affWild2/Audios/audiobatch1/127.wav|138.939|139.139|0.200|4165|4171|Neutral|0|THOUGHTS
293|Datasets/affWild2/Audios/audiobatch1/127.wav|139.239|139.339|0.100|4174|4177|Neutral|0|PAUPER
294|Datasets/affWild2/Audios/audiobatch1/127.wav|139.606|140.574|0.968|4185|4214|Happiness|4|ONE OF THE MAJOR'S REM
295|Datasets/affWild2/Audios/audiobatch1/127.wav|145.278|151.752|6.473|4355|4549|Neutral|0|THAT'S I'M A GRINNING ONE DAY IN A BLOW OUT OR IN A MERMODERY
296|Datasets/affWild2/Audios/audiobatch1/127.wav|152.219|156.723|4.505|4563|4698|Neutral|0|I CAN AND I DON'T HEAR YOU
297|Datasets/affWild2/Audios/audiobatch1/127.wav|179.046|188.588|9.543|5367|5653|Happiness|4|BECAUSE IT'S A RUMMER THERE'S A FREEZING
298|Datasets/affWild2/Audios/audiobatch1/127.wav|197.597|199.232|1.635|5923|5972|Neutral|0|I WANT TO AVOID IT
299|Datasets/affWild2/Audios/audiobatch1/127.wav|199.332|199.366|0.033|5975|5976|Neutral|0|HM HM
300|Datasets/affWild2/Audios/audiobatch1/127.wav|199.399|206.306|6.907|5977|6184|Neutral|0|HE'S THE ONLY ONE THAT'S THE GAME AMONG THEM
301|Datasets/affWild2/Audios/audiobatch1/127.wav|212.646|213.413|0.767|6374|6397|Neutral|0|ROULETABILLE
302|Datasets/affWild2/Audios/audiobatch1/127.wav|214.481|217.951|3.470|6429|6533|Other|7|NOT EXACTLY SIR BUT YOU SEE I'M A HUMMER
303|Datasets/affWild2/Audios/audiobatch1/127.wav|218.385|220.654|2.269|6546|6614|Happiness|4|I'M ON MY HONOR
304|Datasets/affWild2/Audios/audiobatch1/127.wav|221.388|221.788|0.400|6636|6648|Neutral|0|HM HM
305|Datasets/affWild2/Audios/audiobatch1/127.wav|222.456|223.623|1.168|6668|6703|Neutral|0|THE MAMMOTH
306|Datasets/affWild2/Audios/audiobatch1/127.wav|224.191|266.933|42.743|6720|8001|Other|7|IT LOOKED ALIKE IT'S ALL HAZEL IT'S GOING DOWNHILL AND MY GOD THEY'RE GOING TO KILL PEOPLE WITH THIS MOVIE
307|Datasets/affWild2/Audios/audiobatch1/127.wav|267.234|271.037|3.804|8010|8124|Neutral|0|THE UMBREL AND THE UMBREL
308|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|5.630|12.393|6.763|170|373|Neutral|0|JAPANESE LANG TO DAY NOW I DON'T KNOW ABOUT THESE DAYS BUT FEW YEARS BACK THIS IS SLANG
309|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|12.726|19.489|6.763|383|586|Neutral|0|BEING USED SO FREQUENTLY BY PEOPLE IN JAPAN THAT IT'S KIND LIKE THAT WORD LITERALLY WHERE PEOPLE'S LITERAL
310|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|26.418|30.249|3.831|794|909|Neutral|0|LIKE THIS SO THE EXPRESSION THE SLANG IS JACQUES
311|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|30.582|35.046|4.464|919|1053|Neutral|0|REPEAT JACK GOOD MEEK DAGONEE NOW LITERAL
312|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|36.212|58.299|22.087|1088|1751|Neutral|0|MEANS OPPOSITE GECKET MEANS OPPOSITE OR A GECKET MEANS ON THE CONTRARY THAT
313|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|61.131|61.164|0.033|1836|1837|Neutral|0|RIMMER
314|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|61.198|67.228|6.030|1838|2019|Neutral|0|A MAN AND THEN ONE OF YOUR FRIENDS LIKE LOCKSLEY I JUST GOT OUT OF THE SHOWER SO GHAK
315|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|68.827|68.860|0.033|2067|2068|Neutral|0|HM HM
316|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|68.893|69.027|0.133|2069|2073|Neutral|0|TWO TWO TWO
317|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|73.058|73.391|0.333|2194|2204|Neutral|0|CONAL
318|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|86.483|87.249|0.766|2597|2620|Neutral|0|THE LITERALLY
319|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|88.782|91.180|2.399|2666|2738|Neutral|0|DREARY OR OPPOSITE KNOW THIS GEOFFREY
320|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|91.747|92.080|0.333|2755|2765|Neutral|0|DAKKA
321|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|92.513|95.678|3.165|2778|2873|Neutral|0|AH BUT YOU USE IT MORE LIKE WHEN YOU WANT TO SAY AH
322|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|103.706|104.706|0.999|3114|3144|Neutral|0|I AIN'T IT
323|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|108.770|108.870|0.100|3266|3269|Neutral|0|TIMMY
324|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|114.667|115.433|0.766|3443|3466|Neutral|0|BOB JACQUES
325|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|133.789|134.888|1.099|4017|4050|Neutral|0|NOW YU
326|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|137.820|139.652|1.832|4138|4193|Neutral|0|IT'S WAITING AROUND A
327|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|140.718|151.912|11.194|4225|4561|Neutral|0|SOMETHING GOOD THAT YOU'RE TALKING ABOUT WILL TURN INTO SOMETHING BAD AND SOMETHING BAD YOU'RE TALKING ABOUT WILL TURN INTO SOMETHING GOOD SO YOU
328|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|152.312|154.011|1.699|4573|4624|Neutral|0|PRESTIGUATION WHEN YOU WANT TO SAY ACTUAL
329|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|154.477|190.723|36.246|4638|5726|Neutral|0|THAT'S A DIFFERENT SITUATION IT'S MORE SO WHEN YOU WANT US TO USE ACTUALLY IN A
330|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|191.256|192.055|0.800|5742|5766|Neutral|0|THE POINT THAT IT DIDN'T MAKE
331|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|196.053|198.418|2.365|5886|5957|Neutral|0|AND A PEOPLE STILL USING THIS A LOT
332|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|198.718|205.980|7.262|5966|6184|Neutral|0|I'LL WHEN YOU GO TO JAPAN OR I'LL TALK TO SOME ONE WHO IS FULL IN JAPANESE BUT AH I THOUGHT THIS IS A VERY YOUTH
333|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|206.214|211.944|5.730|6191|6363|Neutral|0|THE DEEDS BECAUSE I DON'T THINK I AH'VE SEEN ANY LESSON TEACHING AH THIS GYP
334|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|212.710|218.806|6.096|6386|6569|Neutral|0|ALL RIGHT SOVIET GUYS HAVE MORE QUESTIONS ABOUT THIS GUARANTEE THAN I CAN EXPLAIN IT TO YOU IN THE COMMONS SO I PLEASE LEAVE THEM
335|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|219.206|220.938|1.732|6581|6633|Neutral|0|AND FOR CORLISS
336|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|222.171|222.771|0.600|6670|6688|Neutral|0|N A C
337|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|223.404|223.703|0.300|6707|6716|Neutral|0|ETYM
338|Datasets/affWild2/Audios/audiobatch1/140-30-632x360.wav|223.937|224.936|0.999|6723|6753|Happiness|4|FLINTING
339|Datasets/affWild2/Audios/audiobatch1/153.wav|0.000|1.235|1.235|1|38|Neutral|0|HM HM
340|Datasets/affWild2/Audios/audiobatch1/153.wav|1.335|12.779|11.445|41|384|Other|7|ALL RIGHT SO I HAVE NO IDEA WHAT'S ABOUT TO HAPPEN OH IT'S WHERE THEY WERE IN THE SAME SHIP BUT I HAVE NO IDEA
341|Datasets/affWild2/Audios/audiobatch1/153.wav|12.913|13.347|0.434|388|401|Neutral|0|HM HM
342|Datasets/affWild2/Audios/audiobatch1/153.wav|13.347|18.986|5.639|401|570|Other|7|THAT NIGHT I SPOKE TO HIM BUT I JUST HAD A REALLY BAD DAY SO THIS IS THE TOLL SURPRISE
343|Datasets/affWild2/Audios/audiobatch1/153.wav|20.020|21.622|1.602|601|649|Neutral|0|HM HM H
344|Datasets/affWild2/Audios/audiobatch1/153.wav|21.855|22.122|0.267|656|664|Other|7|HM HM
345|Datasets/affWild2/Audios/audiobatch1/153.wav|22.322|22.556|0.234|670|677|Other|7|HM HM
346|Datasets/affWild2/Audios/audiobatch1/153.wav|23.156|33.834|10.677|695|1015|Neutral|0|HM HM HM HM
347|Datasets/affWild2/Audios/audiobatch1/153.wav|38.605|42.075|3.470|1158|1262|Neutral|0|OMER OMER OMER
348|Datasets/affWild2/Audios/audiobatch1/153.wav|45.546|47.714|2.169|1366|1431|Neutral|0|HM HM
349|Datasets/affWild2/Audios/audiobatch1/153.wav|51.652|56.023|4.371|1549|1680|Surprise|6|IMMER IMMER IMMER
350|Datasets/affWild2/Audios/audiobatch1/153.wav|56.523|56.657|0.133|1695|1699|Surprise|6|IMMER
351|Datasets/affWild2/Audios/audiobatch1/153.wav|62.362|64.464|2.102|1870|1933|Neutral|0|O'ER O'ER AND O'ER
352|Datasets/affWild2/Audios/audiobatch1/153.wav|65.599|72.039|6.440|1967|2160|Anger|1|O O OO OO OO OO OO OO OO OO OO OO OO O
353|Datasets/affWild2/Audios/audiobatch1/153.wav|75.075|77.744|2.669|2251|2331|Neutral|0|HM HM HM
354|Datasets/affWild2/Audios/audiobatch1/153.wav|78.679|84.184|5.506|2359|2524|Neutral|0|OO OO OO OO OO EE
355|Datasets/affWild2/Audios/audiobatch1/153.wav|85.886|86.954|1.068|2575|2607|Surprise|6|A R R R R
356|Datasets/affWild2/Audios/audiobatch1/153.wav|87.721|87.955|0.234|2630|2637|Neutral|0|IMMER
357|Datasets/affWild2/Audios/audiobatch1/153.wav|88.055|93.126|5.072|2640|2792|Neutral|0|HM HM HM HM
358|Datasets/affWild2/Audios/audiobatch1/153.wav|93.427|97.030|3.604|2801|2909|Neutral|0|O O O O O O O O O
359|Datasets/affWild2/Audios/audiobatch1/153.wav|97.798|100.000|2.202|2932|2998|Happiness|4|A R R R R A
360|Datasets/affWild2/Audios/audiobatch1/153.wav|101.735|110.177|8.442|3050|3303|Surprise|6|TIS TIED TO THE THERMOMETER
361|Datasets/affWild2/Audios/audiobatch1/153.wav|111.211|111.945|0.734|3334|3356|Happiness|4|HM HM H
362|Datasets/affWild2/Audios/audiobatch1/153.wav|112.713|112.846|0.133|3379|3383|Other|7|BUT I
363|Datasets/affWild2/Audios/audiobatch1/161.wav|0.000|29.382|29.382|1|405|Neutral|0|HM HM H
364|Datasets/affWild2/Audios/audiobatch1/161.wav|29.818|30.255|0.436|411|417|Neutral|0|R R R R
365|Datasets/affWild2/Audios/audiobatch1/161.wav|30.764|31.127|0.364|424|429|Other|7|R R R R
366|Datasets/affWild2/Audios/audiobatch1/161.wav|31.491|32.800|1.309|434|452|Neutral|0|ERMINE
367|Datasets/affWild2/Audios/audiobatch1/161.wav|33.018|34.109|1.091|455|470|Other|7|HM HM
368|Datasets/affWild2/Audios/audiobatch1/161.wav|34.327|35.782|1.455|473|493|Neutral|0|HYM
369|Datasets/affWild2/Audios/audiobatch1/161.wav|36.436|37.673|1.236|502|519|Other|7|FOURTH ANONYMUM
370|Datasets/affWild2/Audios/audiobatch1/161.wav|37.964|38.327|0.364|523|528|Neutral|0|IMMER
371|Datasets/affWild2/Audios/audiobatch1/161.wav|39.200|39.418|0.218|540|543|Surprise|6|A RIM
372|Datasets/affWild2/Audios/audiobatch1/161.wav|40.000|40.145|0.145|551|553|Neutral|0|THE RIM
373|Datasets/affWild2/Audios/audiobatch1/161.wav|40.218|40.291|0.073|554|555|Neutral|0|HYM
374|Datasets/affWild2/Audios/audiobatch1/161.wav|40.509|42.909|2.400|558|591|Neutral|0|HM HM HM
375|Datasets/affWild2/Audios/audiobatch1/161.wav|43.055|43.418|0.364|593|598|Surprise|6|HM HM
376|Datasets/affWild2/Audios/audiobatch1/161.wav|43.636|43.855|0.218|601|604|Neutral|0|HM HM
377|Datasets/affWild2/Audios/audiobatch1/161.wav|44.655|45.236|0.582|615|623|Disgust|2|RHYTHM
378|Datasets/affWild2/Audios/audiobatch1/161.wav|45.455|46.691|1.236|626|643|Neutral|0|EPHEMER
379|Datasets/affWild2/Audios/audiobatch1/161.wav|46.764|46.836|0.073|644|645|Neutral|0|HYM
380|Datasets/affWild2/Audios/audiobatch1/161.wav|47.200|50.109|2.909|650|690|Happiness|4|HM HM HM
